tweet_ids,number_of_likes,number_of_retweets,number_of_followers,numer_of_friends,source,Date_Time
667177989038297088,178,50,8897953,18,Twitter for iPhone,Thu Nov 19 03:10:02 +0000 2015
667176164155375616,568,418,8897953,18,Twitter for iPhone,Thu Nov 19 03:02:47 +0000 2015
667174963120574464,230,72,8897953,18,Twitter for iPhone,Thu Nov 19 02:58:01 +0000 2015
667171260800061440,203,77,8897953,18,Twitter for iPhone,Thu Nov 19 02:43:18 +0000 2015
667165590075940865,2504,1035,8897953,18,Twitter for iPhone,Thu Nov 19 02:20:46 +0000 2015
667160273090932737,238,56,8897954,18,Twitter for iPhone,Thu Nov 19 01:59:39 +0000 2015
667152164079423490,44468,15516,8897954,18,Twitter for iPhone,Thu Nov 19 01:27:25 +0000 2015
667138269671505920,4258,2005,8897954,18,Twitter for iPhone,Thu Nov 19 00:32:12 +0000 2015
667119796878725120,310,121,8897954,18,Twitter for iPhone,Wed Nov 18 23:18:48 +0000 2015
667090893657276420,312,115,8897954,18,Twitter for iPhone,Wed Nov 18 21:23:57 +0000 2015
667073648344346624,375,109,8897954,18,Twitter for iPhone,Wed Nov 18 20:15:26 +0000 2015
667070482143944705,76,13,8897954,18,Twitter for iPhone,Wed Nov 18 20:02:51 +0000 2015
667065535570550784,157,41,8897954,18,Twitter for iPhone,Wed Nov 18 19:43:11 +0000 2015
667062181243039745,205,47,8897954,18,Twitter for iPhone,Wed Nov 18 19:29:52 +0000 2015
667044094246576128,175,44,8897954,18,Twitter for iPhone,Wed Nov 18 18:17:59 +0000 2015
667012601033924608,420,202,8897954,18,Twitter for iPhone,Wed Nov 18 16:12:51 +0000 2015
666996132027977728,226,81,8897954,18,Twitter for iPhone,Wed Nov 18 15:07:24 +0000 2015
666983947667116034,2369,899,8897954,18,Twitter for iPhone,Wed Nov 18 14:18:59 +0000 2015
666837028449972224,752,507,8897954,18,Twitter for iPhone,Wed Nov 18 04:35:11 +0000 2015
666835007768551424,195,72,8897954,18,Twitter for iPhone,Wed Nov 18 04:27:09 +0000 2015
666826780179869698,238,83,8897954,18,Twitter for iPhone,Wed Nov 18 03:54:28 +0000 2015
666817836334096384,472,230,8897954,18,Twitter for iPhone,Wed Nov 18 03:18:55 +0000 2015
666804364988780544,216,84,8897954,18,Twitter for iPhone,Wed Nov 18 02:25:23 +0000 2015
666786068205871104,698,440,8897954,18,Twitter for iPhone,Wed Nov 18 01:12:41 +0000 2015
666781792255496192,358,175,8897953,18,Twitter for iPhone,Wed Nov 18 00:55:42 +0000 2015
666776908487630848,323,156,8897953,18,Twitter for iPhone,Wed Nov 18 00:36:17 +0000 2015
666739327293083650,219,60,8897953,18,Twitter for iPhone,Tue Nov 17 22:06:57 +0000 2015
666701168228331520,396,195,8897953,18,Twitter for iPhone,Tue Nov 17 19:35:19 +0000 2015
666691418707132416,171,44,8897953,18,Twitter for iPhone,Tue Nov 17 18:56:35 +0000 2015
666649482315059201,1036,568,8897953,18,Twitter for iPhone,Tue Nov 17 16:09:56 +0000 2015
666644823164719104,219,73,8897953,18,Twitter for iPhone,Tue Nov 17 15:51:26 +0000 2015
666454714377183233,474,196,8897953,18,Twitter for iPhone,Tue Nov 17 03:16:00 +0000 2015
666447344410484738,94,18,8897953,18,Twitter for iPhone,Tue Nov 17 02:46:43 +0000 2015
666437273139982337,112,42,8897953,18,Twitter for iPhone,Tue Nov 17 02:06:42 +0000 2015
666435652385423360,150,45,8897953,18,Twitter for iPhone,Tue Nov 17 02:00:15 +0000 2015
666430724426358785,290,173,8897953,18,Twitter for iPhone,Tue Nov 17 01:40:41 +0000 2015
666428276349472768,150,73,8897953,18,Twitter for iPhone,Tue Nov 17 01:30:57 +0000 2015
666421158376562688,293,101,8897953,18,Twitter for iPhone,Tue Nov 17 01:02:40 +0000 2015
666418789513326592,112,41,8897953,18,Twitter for iPhone,Tue Nov 17 00:53:15 +0000 2015
666411507551481857,397,286,8897953,18,Twitter for iPhone,Tue Nov 17 00:24:19 +0000 2015
666407126856765440,98,31,8897953,18,Twitter for iPhone,Tue Nov 17 00:06:54 +0000 2015
666396247373291520,155,73,8897953,18,Twitter for iPhone,Mon Nov 16 23:23:41 +0000 2015
666373753744588802,169,78,8897953,18,Twitter for iPhone,Mon Nov 16 21:54:18 +0000 2015
666362758909284353,702,502,8897953,18,Twitter for iPhone,Mon Nov 16 21:10:36 +0000 2015
666353288456101888,193,64,8897953,18,Twitter for iPhone,Mon Nov 16 20:32:58 +0000 2015
666345417576210432,267,128,8897953,18,Twitter for iPhone,Mon Nov 16 20:01:42 +0000 2015
666337882303524864,179,81,8897953,18,Twitter for iPhone,Mon Nov 16 19:31:45 +0000 2015
666293911632134144,451,312,8897953,18,Twitter for iPhone,Mon Nov 16 16:37:02 +0000 2015
666287406224695296,131,57,8897953,18,Twitter for iPhone,Mon Nov 16 16:11:11 +0000 2015
666273097616637952,157,70,8897953,18,Twitter for iPhone,Mon Nov 16 15:14:19 +0000 2015
666268910803644416,94,32,8897953,18,Twitter for iPhone,Mon Nov 16 14:57:41 +0000 2015
666104133288665088,13300,5814,8897953,18,Twitter for iPhone,Mon Nov 16 04:02:55 +0000 2015
666102155909144576,69,11,8897953,18,Twitter for iPhone,Mon Nov 16 03:55:04 +0000 2015
666099513787052032,140,57,8897953,18,Twitter for iPhone,Mon Nov 16 03:44:34 +0000 2015
666094000022159362,153,66,8897953,18,Twitter for iPhone,Mon Nov 16 03:22:39 +0000 2015
666082916733198337,101,41,8897953,18,Twitter for iPhone,Mon Nov 16 02:38:37 +0000 2015
666073100786774016,286,141,8897953,18,Twitter for iPhone,Mon Nov 16 01:59:36 +0000 2015
666071193221509120,135,52,8897953,18,Twitter for iPhone,Mon Nov 16 01:52:02 +0000 2015
666063827256086533,439,191,8897953,18,Twitter for iPhone,Mon Nov 16 01:22:45 +0000 2015
666058600524156928,104,51,8897953,18,Twitter for iPhone,Mon Nov 16 01:01:59 +0000 2015
666057090499244032,263,120,8897953,18,Twitter for iPhone,Mon Nov 16 00:55:59 +0000 2015
666055525042405380,404,214,8897953,18,Twitter for iPhone,Mon Nov 16 00:49:46 +0000 2015
666051853826850816,1099,752,8897953,18,Twitter for iPhone,Mon Nov 16 00:35:11 +0000 2015
666050758794694657,122,51,8898592,18,Twitter for iPhone,Mon Nov 16 00:30:50 +0000 2015
666049248165822465,96,39,8897954,18,Twitter for iPhone,Mon Nov 16 00:24:50 +0000 2015
666044226329800704,265,124,8897954,18,Twitter for iPhone,Mon Nov 16 00:04:52 +0000 2015
666033412701032449,109,39,8897954,18,Twitter for iPhone,Sun Nov 15 23:21:54 +0000 2015
666029285002620928,119,41,8897954,18,Twitter for iPhone,Sun Nov 15 23:05:30 +0000 2015
666020888022790149,2355,448,8898593,18,Twitter for iPhone,Sun Nov 15 22:32:08 +0000 2015
770293558247038976,6149,1441,8897965,18,Twitter for iPhone,Mon Aug 29 16:14:30 +0000 2016
770093767776997377,0,2995,8897965,18,Twitter for iPhone,Mon Aug 29 03:00:36 +0000 2016
770069151037685760,7502,2261,8897965,18,Twitter for iPhone,Mon Aug 29 01:22:47 +0000 2016
769940425801170949,30880,9377,8897965,18,Twitter for iPhone,Sun Aug 28 16:51:16 +0000 2016
769695466921623552,6344,1654,8897965,18,Twitter for iPhone,Sun Aug 28 00:37:54 +0000 2016
769335591808995329,0,7607,8897965,18,Twitter for iPhone,Sat Aug 27 00:47:53 +0000 2016
769212283578875904,5322,1682,8897965,18,Twitter for iPhone,Fri Aug 26 16:37:54 +0000 2016
768970937022709760,14151,6395,8897965,18,Twitter Web Client,Fri Aug 26 00:38:52 +0000 2016
768909767477751808,0,2618,8897965,18,Twitter for iPhone,Thu Aug 25 20:35:48 +0000 2016
768855141948723200,4125,870,8897965,18,Twitter for iPhone,Thu Aug 25 16:58:45 +0000 2016
768609597686943744,4064,1172,8897965,18,Twitter for iPhone,Thu Aug 25 00:43:02 +0000 2016
768596291618299904,4978,1258,8897965,18,Twitter for iPhone,Wed Aug 24 23:50:10 +0000 2016
768554158521745409,0,5724,8897965,18,Twitter for iPhone,Wed Aug 24 21:02:45 +0000 2016
768473857036525572,13439,3346,8897965,18,Twitter for iPhone,Wed Aug 24 15:43:39 +0000 2016
768193404517830656,10717,3479,8897965,18,Twitter for iPhone,Tue Aug 23 21:09:14 +0000 2016
767884188863397888,4685,1358,8897965,18,Twitter for iPhone,Tue Aug 23 00:40:31 +0000 2016
767754930266464257,15795,5299,8897965,18,Twitter for iPhone,Mon Aug 22 16:06:54 +0000 2016
767500508068192258,7407,2303,8897965,18,Twitter for iPhone,Sun Aug 21 23:15:55 +0000 2016
767191397493538821,12140,3696,8897965,18,Twitter for iPhone,Sun Aug 21 02:47:37 +0000 2016
767122157629476866,10051,2808,8897965,18,Twitter for iPhone,Sat Aug 20 22:12:29 +0000 2016
766864461642756096,0,5528,8897966,18,Twitter for iPhone,Sat Aug 20 05:08:29 +0000 2016
766793450729734144,4981,1334,8897966,18,Twitter for iPhone,Sat Aug 20 00:26:19 +0000 2016
766714921925144576,2585,371,8897966,18,Twitter for iPhone,Fri Aug 19 19:14:16 +0000 2016
766693177336135680,3958,781,8897966,18,Twitter for iPhone,Fri Aug 19 17:47:52 +0000 2016
766423258543644672,5909,1547,8897966,18,Twitter for iPhone,Thu Aug 18 23:55:18 +0000 2016
766313316352462849,6691,1856,8897966,18,Twitter for iPhone,Thu Aug 18 16:38:26 +0000 2016
766078092750233600,0,2569,8897966,18,Twitter for iPhone,Thu Aug 18 01:03:45 +0000 2016
766069199026450432,4162,836,8897966,18,Twitter for iPhone,Thu Aug 18 00:28:24 +0000 2016
766008592277377025,3694,489,8897966,18,Twitter for iPhone,Wed Aug 17 20:27:34 +0000 2016
765719909049503744,7126,2121,8897966,18,Twitter for iPhone,Wed Aug 17 01:20:27 +0000 2016
765669560888528897,5121,1210,8897966,18,Twitter for iPhone,Tue Aug 16 22:00:23 +0000 2016
765395769549590528,26289,3337,8897966,18,Twitter for iPhone,Tue Aug 16 03:52:26 +0000 2016
765371061932261376,6971,2135,8897966,18,Twitter for iPhone,Tue Aug 16 02:14:15 +0000 2016
765222098633691136,11467,3331,8897966,18,Twitter for iPhone,Mon Aug 15 16:22:20 +0000 2016
764857477905154048,6360,1750,8897966,18,Twitter for iPhone,Sun Aug 14 16:13:27 +0000 2016
764259802650378240,5927,1475,8897966,18,Twitter for iPhone,Sat Aug 13 00:38:30 +0000 2016
763956972077010945,751,54,8897966,18,Twitter for iPhone,Fri Aug 12 04:35:10 +0000 2016
763837565564780549,12378,4069,8897966,18,Twitter for iPhone,Thu Aug 11 20:40:41 +0000 2016
763183847194451968,5299,1442,8897966,18,Twitter for iPhone,Wed Aug 10 01:23:03 +0000 2016
763167063695355904,0,2946,8897966,18,Twitter for iPhone,Wed Aug 10 00:16:21 +0000 2016
763103485927849985,7264,2265,8897966,18,Twitter for iPhone,Tue Aug 09 20:03:43 +0000 2016
762699858130116608,11950,3545,8897966,18,Twitter for iPhone,Mon Aug 08 17:19:51 +0000 2016
762471784394268675,11046,6284,8897966,18,Twitter for iPhone,Mon Aug 08 02:13:34 +0000 2016
762464539388485633,10152,4088,8897966,18,Twitter for iPhone,Mon Aug 08 01:44:46 +0000 2016
762316489655476224,4728,1093,8897966,18,Twitter for iPhone,Sun Aug 07 15:56:28 +0000 2016
762035686371364864,31351,15245,8897966,18,Twitter for iPhone,Sat Aug 06 21:20:40 +0000 2016
761976711479193600,5321,1965,8897966,18,Twitter for iPhone,Sat Aug 06 17:26:19 +0000 2016
761750502866649088,0,3833,8897966,18,Twitter for iPhone,Sat Aug 06 02:27:27 +0000 2016
761745352076779520,4211,846,8897966,18,Twitter for iPhone,Sat Aug 06 02:06:59 +0000 2016
761672994376806400,48704,28502,8897966,18,Twitter for iPhone,Fri Aug 05 21:19:27 +0000 2016
761599872357261312,4067,1169,8897966,18,Twitter for iPhone,Fri Aug 05 16:28:54 +0000 2016
761371037149827077,0,17712,8897966,18,Twitter for iPhone,Fri Aug 05 01:19:35 +0000 2016
761334018830917632,5115,1426,8897966,18,Twitter for iPhone,Thu Aug 04 22:52:29 +0000 2016
761292947749015552,4412,1065,8897966,18,Twitter for iPhone,Thu Aug 04 20:09:17 +0000 2016
761227390836215808,5247,1531,8897966,18,Twitter for iPhone,Thu Aug 04 15:48:47 +0000 2016
761004547850530816,11156,3412,8897966,18,Twitter for iPhone,Thu Aug 04 01:03:17 +0000 2016
760893934457552897,3752,950,8897966,18,Twitter for iPhone,Wed Aug 03 17:43:45 +0000 2016
760656994973933572,6479,1871,8897966,18,Twitter for iPhone,Wed Aug 03 02:02:14 +0000 2016
760641137271070720,4900,1271,8897966,18,Twitter for iPhone,Wed Aug 03 00:59:13 +0000 2016
760539183865880579,7439,3548,8897966,18,Twitter for iPhone,Tue Aug 02 18:14:06 +0000 2016
760521673607086080,4146,1367,8897966,18,Vine - Make a Scene,Tue Aug 02 17:04:31 +0000 2016
760290219849637889,26379,11245,8897966,18,Twitter Web Client,Tue Aug 02 01:44:48 +0000 2016
760252756032651264,3891,853,8897966,18,Twitter for iPhone,Mon Aug 01 23:15:56 +0000 2016
760190180481531904,5590,1756,8897966,18,Twitter for iPhone,Mon Aug 01 19:07:17 +0000 2016
760153949710192640,0,30,8897966,18,Twitter for iPhone,Mon Aug 01 16:43:19 +0000 2016
759943073749200896,5860,2035,8897966,18,Vine - Make a Scene,Mon Aug 01 02:45:22 +0000 2016
759923798737051648,14462,5528,8897966,18,Twitter for iPhone,Mon Aug 01 01:28:46 +0000 2016
759846353224826880,6628,1927,8897966,18,Twitter for iPhone,Sun Jul 31 20:21:02 +0000 2016
759793422261743616,5855,1868,8897966,18,Twitter for iPhone,Sun Jul 31 16:50:42 +0000 2016
759557299618865152,4608,1167,8897966,18,Twitter for iPhone,Sun Jul 31 01:12:26 +0000 2016
759447681597108224,8342,2410,8897966,18,Twitter for iPhone,Sat Jul 30 17:56:51 +0000 2016
759446261539934208,1642,476,8897966,18,Twitter for iPhone,Sat Jul 30 17:51:13 +0000 2016
759197388317847553,5984,1910,8897966,18,Twitter for iPhone,Sat Jul 30 01:22:17 +0000 2016
759159934323924993,0,1132,8897966,18,Twitter for iPhone,Fri Jul 29 22:53:27 +0000 2016
759099523532779520,14271,4068,8897966,18,Twitter for iPhone,Fri Jul 29 18:53:24 +0000 2016
759047813560868866,6379,1966,8897966,18,Twitter for iPhone,Fri Jul 29 15:27:55 +0000 2016
758854675097526272,3493,879,8897966,18,Twitter for iPhone,Fri Jul 29 02:40:28 +0000 2016
758828659922702336,11020,3767,8897966,18,Twitter for iPhone,Fri Jul 29 00:57:05 +0000 2016
758740312047005698,5645,1582,8897966,18,Twitter for iPhone,Thu Jul 28 19:06:01 +0000 2016
758474966123810816,3734,982,8897966,18,Twitter for iPhone,Thu Jul 28 01:31:38 +0000 2016
758467244762497024,4714,2172,8897966,18,Twitter for iPhone,Thu Jul 28 01:00:57 +0000 2016
758405701903519748,5121,1871,8897966,18,Twitter for iPhone,Wed Jul 27 20:56:24 +0000 2016
758355060040593408,3333,1037,8897966,18,Twitter for iPhone,Wed Jul 27 17:35:10 +0000 2016
758099635764359168,18721,9758,8897966,18,Vine - Make a Scene,Wed Jul 27 00:40:12 +0000 2016
758041019896193024,2647,364,8897966,18,Twitter for iPhone,Tue Jul 26 20:47:17 +0000 2016
757741869644341248,6759,3183,8897966,18,Twitter for iPhone,Tue Jul 26 00:58:34 +0000 2016
757729163776290825,0,7725,8897966,18,Twitter for iPhone,Tue Jul 26 00:08:05 +0000 2016
757725642876129280,4465,1186,8897966,18,Twitter for iPhone,Mon Jul 25 23:54:05 +0000 2016
757611664640446465,4483,1082,8897966,18,Twitter for iPhone,Mon Jul 25 16:21:11 +0000 2016
757597904299253760,0,294,8897966,18,Twitter for iPhone,Mon Jul 25 15:26:30 +0000 2016
757596066325864448,4258,1033,8897966,18,Twitter for iPhone,Mon Jul 25 15:19:12 +0000 2016
757400162377592832,14864,6694,8897966,18,Twitter for iPhone,Mon Jul 25 02:20:45 +0000 2016
757393109802180609,5709,1695,8897966,18,Twitter for iPhone,Mon Jul 25 01:52:43 +0000 2016
757354760399941633,4442,1387,8897966,18,Twitter for iPhone,Sun Jul 24 23:20:20 +0000 2016
756998049151549440,6172,1944,8897966,18,Twitter for iPhone,Sat Jul 23 23:42:53 +0000 2016
756939218950160384,6519,1959,8897966,18,Twitter for iPhone,Sat Jul 23 19:49:07 +0000 2016
756651752796094464,4954,1266,8897967,18,Twitter for iPhone,Sat Jul 23 00:46:50 +0000 2016
756526248105566208,10230,3500,8897967,18,Twitter for iPhone,Fri Jul 22 16:28:07 +0000 2016
756303284449767430,3863,1085,8897967,18,Twitter for iPhone,Fri Jul 22 01:42:09 +0000 2016
756288534030475264,43251,17297,8897967,18,Twitter for iPhone,Fri Jul 22 00:43:32 +0000 2016
756275833623502848,6290,1503,8897967,18,Twitter for iPhone,Thu Jul 21 23:53:04 +0000 2016
755955933503782912,7171,2816,8897968,18,Twitter for iPhone,Thu Jul 21 02:41:54 +0000 2016
755206590534418437,16156,5232,8897968,18,Twitter for iPhone,Tue Jul 19 01:04:16 +0000 2016
676470639084101634,11122,4447,8897968,18,Twitter for iPhone,Mon Dec 14 18:35:43 +0000 2015
676440007570247681,1653,627,8897968,18,Twitter for iPhone,Mon Dec 14 16:34:00 +0000 2015
676430933382295552,1340,321,8897968,18,Twitter for iPhone,Mon Dec 14 15:57:56 +0000 2015
676263575653122048,1996,513,8897968,18,Twitter for iPhone,Mon Dec 14 04:52:55 +0000 2015
676237365392908289,1153,268,8897968,18,Twitter for iPhone,Mon Dec 14 03:08:46 +0000 2015
676219687039057920,73223,29484,8897968,18,Twitter for iPhone,Mon Dec 14 01:58:31 +0000 2015
676215927814406144,1657,546,8897968,18,Twitter for iPhone,Mon Dec 14 01:43:35 +0000 2015
676191832485810177,2181,983,8897968,18,Twitter for iPhone,Mon Dec 14 00:07:50 +0000 2015
676146341966438401,1842,631,8897968,18,Twitter for iPhone,Sun Dec 13 21:07:04 +0000 2015
676121918416756736,2068,1106,8897968,18,Vine - Make a Scene,Sun Dec 13 19:30:01 +0000 2015
676101918813499392,2710,1114,8897968,18,Twitter for iPhone,Sun Dec 13 18:10:33 +0000 2015
676098748976615425,2859,1344,8897968,18,Twitter for iPhone,Sun Dec 13 17:57:57 +0000 2015
676089483918516224,1252,415,8897968,18,Twitter for iPhone,Sun Dec 13 17:21:08 +0000 2015
675898130735476737,1534,538,8897968,18,Twitter for iPhone,Sun Dec 13 04:40:46 +0000 2015
675891555769696257,2024,813,8897969,18,Twitter for iPhone,Sun Dec 13 04:14:39 +0000 2015
675888385639251968,2272,905,8897969,18,Twitter for iPhone,Sun Dec 13 04:02:03 +0000 2015
675878199931371520,3983,1325,8897969,18,Twitter for iPhone,Sun Dec 13 03:21:34 +0000 2015
675870721063669760,1556,534,8897969,18,Twitter for iPhone,Sun Dec 13 02:51:51 +0000 2015
675853064436391936,2566,1217,8898608,18,Twitter for iPhone,Sun Dec 13 01:41:41 +0000 2015
675849018447167488,902,134,8897969,18,Twitter for iPhone,Sun Dec 13 01:25:37 +0000 2015
675845657354215424,2158,829,8897969,18,Twitter for iPhone,Sun Dec 13 01:12:15 +0000 2015
675822767435051008,1447,511,8897969,18,Twitter for iPhone,Sat Dec 12 23:41:18 +0000 2015
675820929667219457,999,224,8897969,18,Twitter for iPhone,Sat Dec 12 23:34:00 +0000 2015
675798442703122432,9775,3248,8897969,18,Twitter for iPhone,Sat Dec 12 22:04:39 +0000 2015
675781562965868544,1543,445,8897969,18,Twitter for iPhone,Sat Dec 12 20:57:34 +0000 2015
675740360753160193,1112,322,8897969,18,Twitter for iPhone,Sat Dec 12 18:13:51 +0000 2015
675710890956750848,1793,770,8897969,18,Twitter for iPhone,Sat Dec 12 16:16:45 +0000 2015
675707330206547968,1881,642,8897969,18,Twitter for iPhone,Sat Dec 12 16:02:36 +0000 2015
675706639471788032,616,90,8897969,18,Twitter for iPhone,Sat Dec 12 15:59:51 +0000 2015
675534494439489536,1751,387,8897958,18,Twitter for iPhone,Sat Dec 12 04:35:48 +0000 2015
675531475945709568,1122,361,8897959,18,Twitter for iPhone,Sat Dec 12 04:23:49 +0000 2015
675522403582218240,987,272,8897959,18,Twitter for iPhone,Sat Dec 12 03:47:46 +0000 2015
675517828909424640,1232,439,8897959,18,Twitter for iPhone,Sat Dec 12 03:29:35 +0000 2015
675501075957489664,16348,5534,8898609,18,Twitter for iPhone,Sat Dec 12 02:23:01 +0000 2015
675497103322386432,2987,1218,8897959,18,Twitter for iPhone,Sat Dec 12 02:07:14 +0000 2015
675489971617296384,1229,563,8897959,18,Twitter for iPhone,Sat Dec 12 01:38:53 +0000 2015
675483430902214656,1759,923,8897959,18,Twitter for iPhone,Sat Dec 12 01:12:54 +0000 2015
675432746517426176,1445,541,8897959,18,Twitter for iPhone,Fri Dec 11 21:51:30 +0000 2015
675372240448454658,1604,490,8897959,18,Twitter for iPhone,Fri Dec 11 17:51:04 +0000 2015
675362609739206656,1005,215,8897959,18,Twitter for iPhone,Fri Dec 11 17:12:48 +0000 2015
675354435921575936,30917,15834,8897959,18,Twitter Web Client,Fri Dec 11 16:40:19 +0000 2015
675349384339542016,3738,2146,8897959,18,Twitter for iPhone,Fri Dec 11 16:20:15 +0000 2015
675334060156301312,2635,1212,8897960,18,Twitter for iPhone,Fri Dec 11 15:19:21 +0000 2015
675166823650848770,3377,1494,8897960,18,Twitter for iPhone,Fri Dec 11 04:14:49 +0000 2015
675153376133427200,5926,2424,8897960,18,Twitter for iPhone,Fri Dec 11 03:21:23 +0000 2015
675149409102012420,3550,1597,8897960,18,Twitter for iPhone,Fri Dec 11 03:05:37 +0000 2015
675147105808306176,896,218,8897960,18,Twitter for iPhone,Fri Dec 11 02:56:28 +0000 2015
675146535592706048,1118,276,8897960,18,Twitter for iPhone,Fri Dec 11 02:54:12 +0000 2015
675145476954566656,2035,842,8897960,18,Twitter for iPhone,Fri Dec 11 02:49:59 +0000 2015
675135153782571009,1236,446,8897960,18,Twitter for iPhone,Fri Dec 11 02:08:58 +0000 2015
675113801096802304,1848,742,8897960,18,Twitter for iPhone,Fri Dec 11 00:44:07 +0000 2015
675111688094527488,910,237,8897960,18,Twitter for iPhone,Fri Dec 11 00:35:44 +0000 2015
675109292475830276,2661,1060,8897960,18,Twitter for iPhone,Fri Dec 11 00:26:12 +0000 2015
675047298674663426,1004,302,8897961,18,Twitter for iPhone,Thu Dec 10 20:19:52 +0000 2015
675015141583413248,2554,1111,8897961,18,Twitter for iPhone,Thu Dec 10 18:12:05 +0000 2015
